Rider, 20.5 ,Rutgers,20251105,142604
Coppin State, 15.5 ,La Salle,20251105,142604
Southern Indiana, 21.5 ,Butler,20251105,142604
Lynchburg,NL,Queens University,20251105,142604
Delaware State, 16.5 ,Temple,20251105,142604
Maryland-Eastern Shore, 30.5 ,Georgia,20251105,142604
South Dakota, 29.5 ,Creighton,20251105,142604
Tarleton State, 17.5 ,LSU,20251105,142604
Southern University, 24.5 ,Marquette,20251105,142604
Alabama A&M, 27.5 ,Indiana,20251105,142604
North Dakota State, 3.5 ,UC Davis,20251105,142604
North Alabama, 24.5 ,Mississippi State,20251105,142604
USC Upstate, 9.5 ,Fresno State,20251105,142604
East Texas A&M, 21.5 ,New Mexico,20251105,142604
Life Pacific,NL,Pacific,20251105,142604
Eastern Washington, 7.5 ,Loyola Marymount,20251105,142604
